Day;Configuracion;NOperations;SOperations;TotalOperations;ConfigNorm
2019-04-19 20:00:00;NORTE;24;0;24;1
2019-04-19 20:30:00;NORTE;21;0;21;1
2019-04-19 21:00:00;NORTE;15;0;15;1
2019-04-19 21:30:00;NORTE;12;0;12;1
2019-04-19 22:00:00;NORTE;11;0;11;1
2019-04-19 22:30:00;NORTE;4;0;4;1
2019-04-19 23:30:00;NORTE;1;0;1;1
2019-04-20 00:00:00;NORTE;2;0;2;1
2019-04-20 01:00:00;NORTE;2;0;2;1
2019-04-20 02:00:00;NORTE;3;0;3;1
2019-04-20 02:30:00;NORTE;3;0;3;1
2019-04-20 03:30:00;NORTE;5;0;5;1
2019-04-20 04:00:00;NORTE;10;0;10;1
2019-04-20 04:30:00;NORTE;10;0;10;1
2019-04-20 05:00:00;NORTE;22;0;22;1
2019-04-20 05:30:00;NORTE;29;0;29;1
2019-04-20 06:00:00;NORTE;19;0;19;1
2019-04-20 06:30:00;NORTE;23;0;23;1
2019-04-20 07:00:00;NORTE;34;0;34;1
2019-04-20 07:30:00;NORTE;27;0;27;1
2019-04-20 08:00:00;NORTE;31;0;31;1
2019-04-20 08:30:00;NORTE;32;0;32;1
2019-04-20 09:00:00;NORTE;25;0;25;1
2019-04-20 09:30:00;NORTE;32;0;32;1
2019-04-20 10:00:00;NORTE;31;0;31;1
2019-04-20 10:30:00;NORTE;35;0;35;1
2019-04-20 11:00:00;NORTE;25;0;25;1
2019-04-20 11:30:00;NORTE;22;0;22;1
2019-04-20 12:00:00;NORTE;24;0;24;1
2019-04-20 12:30:00;NORTE;32;0;32;1
2019-04-20 13:00:00;NORTE;33;0;33;1
2019-04-20 13:30:00;NORTE;32;0;32;1
2019-04-20 14:00:00;NORTE;35;0;35;1
2019-04-20 14:30:00;NORTE;24;0;24;1
2019-04-20 15:00:00;NORTE;26;0;26;1
2019-04-20 15:30:00;NORTE;18;0;18;1
2019-04-20 16:00:00;NORTE;22;0;22;1
2019-04-20 16:30:00;NORTE;22;0;22;1
2019-04-20 17:00:00;NORTE;17;0;17;1
2019-04-20 17:30:00;NORTE;17;0;17;1
2019-04-20 18:00:00;NORTE;37;0;37;1
2019-04-20 18:30:00;NORTE;19;0;19;1
2019-04-20 19:00:00;NORTE;25;0;25;1
2019-04-20 19:30:00;NORTE;28;0;28;1
2019-04-20 20:00:00;NORTE;17;0;17;1
2019-04-20 20:30:00;NORTE;18;0;18;1
2019-04-20 21:00:00;NORTE;12;0;12;1
2019-04-20 21:30:00;CONFLICTIVA;6;3;9;2
2019-04-20 22:00:00;SUR;0;18;18;1
2019-04-20 22:30:00;SUR;0;8;8;1
2019-04-20 23:00:00;NORTE;2;0;2;1
2019-04-20 23:30:00;NORTE;1;0;1;1
2019-04-21 00:00:00;NORTE;2;0;2;1
2019-04-21 00:30:00;NORTE;1;0;1;1
2019-04-21 01:00:00;NORTE;2;0;2;1
2019-04-21 01:30:00;NORTE;2;0;2;1
2019-04-21 02:00:00;NORTE;2;0;2;1
2019-04-21 02:30:00;NORTE;3;0;3;1
2019-04-21 03:00:00;NORTE;3;0;3;1
2019-04-21 03:30:00;NORTE;5;0;5;1
2019-04-21 04:00:00;NORTE;8;0;8;1
2019-04-21 04:30:00;NORTE;13;0;13;1
2019-04-21 05:00:00;NORTE;15;0;15;1
2019-04-21 05:30:00;NORTE;28;0;28;1
2019-04-21 06:00:00;NORTE;15;0;15;1
2019-04-21 06:30:00;NORTE;31;0;31;1
2019-04-21 07:00:00;NORTE;33;0;33;1
2019-04-21 07:30:00;NORTE;24;0;24;1
2019-04-21 08:00:00;NORTE;37;0;37;1
2019-04-21 08:30:00;NORTE;33;0;33;1
2019-04-21 09:00:00;NORTE;21;0;21;1
2019-04-21 09:30:00;NORTE;31;0;31;1
2019-04-21 10:00:00;NORTE;34;0;34;1
2019-04-21 10:30:00;NORTE;36;0;36;1
2019-04-21 11:00:00;NORTE;31;0;31;1
2019-04-21 11:30:00;NORTE;32;0;32;1
2019-04-21 12:00:00;NORTE;21;0;21;1
2019-04-21 12:30:00;NORTE;33;0;33;1
2019-04-21 13:00:00;NORTE;35;0;35;1
2019-04-21 13:30:00;NORTE;36;0;36;1
2019-04-21 14:00:00;NORTE;41;0;41;1
2019-04-21 14:30:00;NORTE;32;0;32;1
2019-04-21 15:00:00;NORTE;31;0;31;1
2019-04-21 15:30:00;NORTE;23;0;23;1
2019-04-21 16:00:00;NORTE;20;0;20;1
2019-04-21 16:30:00;NORTE;29;0;29;1
2019-04-21 17:00:00;NORTE;29;0;29;1
2019-04-21 17:30:00;NORTE;29;0;29;1
2019-04-21 18:00:00;NORTE;38;0;38;1
2019-04-21 18:30:00;NORTE;39;0;39;1
2019-04-21 19:00:00;NORTE;27;0;27;1
2019-04-21 19:30:00;NORTE;30;0;30;1
2019-04-21 20:00:00;NORTE;32;0;32;1
2019-04-21 20:30:00;NORTE;26;0;26;1
2019-04-21 21:00:00;NORTE;15;0;15;1
2019-04-21 21:30:00;NORTE;11;0;11;1
2019-04-21 22:00:00;NORTE;15;0;15;1
2019-04-21 22:30:00;NORTE;13;0;13;1
2019-04-21 23:00:00;NORTE;4;0;4;1
2019-04-21 23:30:00;NORTE;1;0;1;1
2019-04-22 00:00:00;NORTE;1;0;1;1
2019-04-22 00:30:00;NORTE;1;0;1;1
2019-04-22 01:00:00;NORTE;3;0;3;1
2019-04-22 01:30:00;NORTE;2;0;2;1
2019-04-22 02:00:00;NORTE;2;0;2;1
2019-04-22 02:30:00;NORTE;2;0;2;1
2019-04-22 03:00:00;NORTE;2;0;2;1
2019-04-22 03:30:00;NORTE;6;0;6;1
2019-04-22 04:00:00;NORTE;9;0;9;1
2019-04-22 04:30:00;NORTE;10;0;10;1
2019-04-22 05:00:00;NORTE;16;0;16;1
2019-04-22 05:30:00;NORTE;43;0;43;1
2019-04-22 06:00:00;NORTE;26;0;26;1
2019-04-22 06:30:00;NORTE;27;0;27;1
2019-04-22 07:00:00;NORTE;34;0;34;1
2019-04-22 07:30:00;NORTE;34;0;34;1
2019-04-22 08:00:00;NORTE;39;0;39;1
2019-04-22 08:30:00;NORTE;37;0;37;1
2019-04-22 09:00:00;NORTE;23;0;23;1
2019-04-22 09:30:00;NORTE;36;0;36;1
2019-04-22 10:00:00;NORTE;29;0;29;1
2019-04-22 10:30:00;NORTE;31;0;31;1
2019-04-22 11:00:00;NORTE;34;0;34;1
2019-04-22 11:30:00;NORTE;28;0;28;1
2019-04-22 12:00:00;NORTE;26;0;26;1
2019-04-22 12:30:00;NORTE;37;0;37;1
2019-04-22 13:00:00;NORTE;42;0;42;1
2019-04-22 13:30:00;NORTE;26;0;26;1
2019-04-22 14:00:00;NORTE;39;0;39;1
2019-04-22 14:30:00;NORTE;29;0;29;1
2019-04-22 15:00:00;NORTE;29;0;29;1
2019-04-22 15:30:00;NORTE;27;0;27;1
2019-04-22 16:00:00;NORTE;23;0;23;1
2019-04-22 16:30:00;NORTE;34;0;34;1
2019-04-22 17:00:00;NORTE;21;0;21;1
2019-04-22 17:30:00;NORTE;29;0;29;1
2019-04-22 18:00:00;NORTE;35;0;35;1
2019-04-22 18:30:00;NORTE;34;0;34;1
2019-04-22 19:00:00;NORTE;36;0;36;1
2019-04-22 19:30:00;NORTE;25;0;25;1
2019-04-22 20:00:00;NORTE;26;0;26;1
2019-04-22 20:30:00;NORTE;22;0;22;1
2019-04-22 21:00:00;NORTE;18;0;18;1
2019-04-22 21:30:00;NORTE;11;0;11;1
2019-04-22 22:00:00;NORTE;16;0;16;1
2019-04-22 22:30:00;NORTE;7;0;7;1
2019-04-22 23:00:00;NORTE;1;0;1;1
2019-04-23 00:30:00;SUR;0;1;1;1
2019-04-23 01:00:00;SUR;0;1;1;1
2019-04-23 01:30:00;SUR;0;1;1;1
2019-04-23 02:00:00;SUR;0;3;3;1
2019-04-23 02:30:00;SUR;0;7;7;1
2019-04-23 03:00:00;SUR;0;3;3;1
2019-04-23 03:30:00;SUR;0;6;6;1
2019-04-23 04:00:00;SUR;0;8;8;1
2019-04-23 04:30:00;SUR;0;13;13;1
2019-04-23 05:00:00;SUR;0;21;21;1
2019-04-23 05:30:00;SUR;0;42;42;1
2019-04-23 06:00:00;SUR;0;25;25;1
2019-04-23 06:30:00;SUR;0;24;24;1
2019-04-23 07:00:00;SUR;0;31;31;1
2019-04-23 07:30:00;SUR;0;23;23;1
2019-04-23 08:00:00;SUR;0;35;35;1
2019-04-23 08:30:00;SUR;0;30;30;1
2019-04-23 09:00:00;SUR;0;29;29;1
2019-04-23 09:30:00;SUR;0;31;31;1
2019-04-23 10:00:00;SUR;0;32;32;1
2019-04-23 10:30:00;SUR;0;33;33;1
2019-04-23 11:00:00;SUR;0;28;28;1
2019-04-23 11:30:00;SUR;0;31;31;1
2019-04-23 12:00:00;SUR;1;27;28;1
2019-04-23 12:30:00;SUR;0;24;24;1
2019-04-23 13:00:00;SUR;0;33;33;1
2019-04-23 13:30:00;SUR;0;35;35;1
2019-04-23 14:00:00;SUR;0;39;39;1
2019-04-23 14:30:00;SUR;0;26;26;1
2019-04-23 15:00:00;SUR;0;10;10;1
2019-04-23 15:11:00;SUR;0;12;12;1
2019-04-23 15:30:00;SUR;0;19;19;1
2019-04-23 16:00:00;SUR;0;21;21;1
2019-04-23 16:30:00;SUR;0;28;28;1
2019-04-23 17:00:00;SUR;0;23;23;1
2019-04-23 17:30:00;SUR;0;27;27;1
2019-04-23 18:00:00;SUR;0;40;40;1
2019-04-23 18:30:00;SUR;0;32;32;1
2019-04-23 19:00:00;SUR;0;22;22;1
2019-04-23 19:30:00;SUR;0;28;28;1
2019-04-23 20:00:20;SUR;0;1;1;1
2019-04-23 20:00:43;SUR;0;1;1;1
2019-04-23 20:00:57;SUR;0;1;1;1
2019-04-23 20:04:00;SUR;0;1;1;1
2019-04-23 20:05:05;SUR;0;1;1;1
2019-04-23 20:05:23;SUR;0;1;1;1
2019-04-23 20:06:49;SUR;0;1;1;1
2019-04-23 20:08:10;SUR;0;1;1;1
2019-04-23 20:08:38;SUR;0;1;1;1
2019-04-23 20:09:35;SUR;0;1;1;1
2019-04-23 20:10:34;SUR;0;1;1;1
2019-04-23 20:11:21;SUR;0;1;1;1
2019-04-23 20:12:15;SUR;0;1;1;1
2019-04-23 20:12:37;SUR;0;1;1;1
2019-04-23 20:13:07;SUR;0;1;1;1
2019-04-23 20:14:00;SUR;0;1;1;1
2019-04-23 20:15:34;SUR;0;1;1;1
2019-04-23 20:16:24;SUR;0;1;1;1
2019-04-23 20:17:36;SUR;0;1;1;1
2019-04-23 20:18:41;SUR;0;2;2;1
2019-04-23 20:19:20;SUR;0;1;1;1
2019-04-23 20:20:06;SUR;0;1;1;1
2019-04-23 20:22:17;SUR;0;1;1;1
2019-04-23 20:23:42;SUR;0;1;1;1
2019-04-23 20:24:56;SUR;0;1;1;1
2019-04-23 20:25:13;SUR;0;1;1;1
2019-04-23 20:26:49;SUR;0;1;1;1
2019-04-23 20:27:55;SUR;0;1;1;1
2019-04-23 20:28:35;SUR;0;1;1;1
2019-04-23 20:29:05;SUR;0;1;1;1
2019-04-23 20:29:23;SUR;0;1;1;1
2019-04-23 20:31:12;SUR;0;1;1;1
2019-04-23 20:31:32;SUR;0;1;1;1
2019-04-23 20:32:29;SUR;0;1;1;1
2019-04-23 20:32:35;SUR;0;1;1;1
2019-04-23 20:34:17;SUR;0;1;1;1
2019-04-23 20:35:32;SUR;0;1;1;1
2019-04-23 20:36:26;SUR;0;1;1;1
2019-04-23 20:37:25;SUR;0;1;1;1
2019-04-23 20:38:04;SUR;0;1;1;1
2019-04-23 20:39:43;SUR;0;1;1;1
2019-04-23 20:39:56;SUR;0;1;1;1
2019-04-23 20:40:06;SUR;0;1;1;1
2019-04-23 20:41:15;SUR;0;1;1;1
2019-04-23 20:43:44;SUR;0;1;1;1
2019-04-23 20:44:41;SUR;0;1;1;1
2019-04-23 20:46:03;SUR;0;1;1;1
2019-04-23 20:48:30;SUR;0;1;1;1
2019-04-23 20:50:14;SUR;0;1;1;1
2019-04-23 20:51:41;SUR;0;1;1;1
2019-04-23 20:53:03;SUR;0;1;1;1
2019-04-23 20:53:28;SUR;0;1;1;1
2019-04-23 20:55:24;SUR;0;1;1;1
2019-04-23 20:55:44;SUR;0;1;1;1
2019-04-23 20:58:10;SUR;0;1;1;1
2019-04-23 20:58:53;SUR;0;1;1;1
2019-04-23 21:01:58;SUR;0;1;1;1
2019-04-23 21:02:01;SUR;0;1;1;1
2019-04-23 21:02:08;SUR;0;1;1;1
2019-04-23 21:03:40;SUR;0;1;1;1
2019-04-23 21:04:34;SUR;0;1;1;1
2019-04-23 21:06:33;SUR;0;1;1;1
2019-04-23 21:06:55;SUR;0;1;1;1
2019-04-23 21:07:09;SUR;0;1;1;1
2019-04-23 21:10:38;SUR;0;1;1;1
2019-04-23 21:11:26;SUR;0;1;1;1
2019-04-23 21:11:32;SUR;0;1;1;1
2019-04-23 21:12:37;SUR;0;1;1;1
2019-04-23 21:13:37;SUR;0;1;1;1
2019-04-23 21:14:47;SUR;0;1;1;1
2019-04-23 21:15:15;SUR;0;1;1;1
2019-04-23 21:15:56;SUR;0;1;1;1
2019-04-23 21:16:09;SUR;0;1;1;1
2019-04-23 21:17:33;SUR;0;1;1;1
2019-04-23 21:18:27;SUR;0;1;1;1
2019-04-23 21:19:59;SUR;0;1;1;1
2019-04-23 21:21:03;SUR;0;1;1;1
2019-04-23 21:22:54;SUR;0;1;1;1
2019-04-23 21:24:01;SUR;0;1;1;1
2019-04-23 21:24:54;SUR;0;1;1;1
2019-04-23 21:26:11;SUR;0;1;1;1
2019-04-23 21:27:00;SUR;0;1;1;1
2019-04-23 21:28:40;SUR;0;1;1;1
2019-04-23 21:30:00;SUR;0;18;18;1
2019-04-23 22:00:00;SUR;0;10;10;1
2019-04-23 22:30:00;SUR;0;7;7;1
2019-04-23 23:00:00;SUR;0;2;2;1
2019-04-24 00:00:00;SUR;0;2;2;1
2019-04-24 00:30:00;SUR;0;4;4;1
2019-04-24 02:00:00;SUR;0;2;2;1
2019-04-24 02:30:00;SUR;0;7;7;1
2019-04-24 03:00:00;SUR;0;3;3;1
2019-04-24 03:30:00;SUR;0;10;10;1
2019-04-24 04:00:00;SUR;0;14;14;1
2019-04-24 04:30:00;SUR;0;12;12;1
2019-04-24 05:00:00;SUR;0;27;27;1
2019-04-24 05:30:00;SUR;0;36;36;1
2019-04-24 06:00:00;SUR;0;19;19;1
2019-04-24 06:30:00;SUR;0;4;4;1
2019-04-24 06:40:00;SUR;0;20;20;1
2019-04-24 07:00:00;SUR;0;31;31;1
2019-04-24 07:30:00;SUR;0;26;26;1
2019-04-24 08:00:00;SUR;0;31;31;1
2019-04-24 08:30:00;SUR;0;33;33;1
2019-04-24 09:00:00;SUR;0;23;23;1
2019-04-24 09:30:00;SUR;0;27;27;1
2019-04-24 10:00:00;SUR;0;28;28;1
2019-04-24 10:30:00;SUR;0;31;31;1
2019-04-24 11:00:00;SUR;0;26;26;1
2019-04-24 11:30:00;SUR;0;34;34;1
2019-04-24 12:00:00;SUR;0;19;19;1
2019-04-24 12:30:00;SUR;0;27;27;1
2019-04-24 13:00:00;SUR;0;33;33;1
2019-04-24 13:30:00;SUR;0;30;30;1
2019-04-24 14:00:00;SUR;0;32;32;1
2019-04-24 14:30:00;SUR;0;34;34;1
2019-04-24 15:00:00;SUR;0;36;36;1
2019-04-24 15:30:00;SUR;0;20;20;1
2019-04-24 16:00:00;SUR;0;25;25;1
2019-04-24 16:30:00;SUR;0;26;26;1
2019-04-24 17:00:00;SUR;0;16;16;1
2019-04-24 17:30:00;SUR;0;7;7;1
2019-04-24 17:44:00;SUR;0;15;15;1
2019-04-24 18:00:00;SUR;0;35;35;1
2019-04-24 18:30:00;SUR;0;34;34;1
2019-04-24 19:00:00;SUR;0;32;32;1
2019-04-24 19:30:00;SUR;0;29;29;1
2019-04-24 20:00:00;SUR;0;30;30;1
2019-04-24 20:30:00;SUR;0;29;29;1
2019-04-24 21:00:00;SUR;0;20;20;1
2019-04-24 21:30:00;SUR;0;17;17;1
2019-04-24 22:00:00;SUR;0;15;15;1
2019-04-24 22:30:00;SUR;0;9;9;1
2019-04-24 23:00:00;SUR;0;1;1;1
2019-04-24 23:30:00;SUR;0;2;2;1
2019-04-25 00:00:00;SUR;0;1;1;1
2019-04-25 01:02:15;SUR;0;1;1;1
2019-04-25 01:11:25;SUR;0;1;1;1
2019-04-25 01:18:31;SUR;0;1;1;1
2019-04-25 01:39:08;SUR;0;1;1;1
2019-04-25 01:45:47;SUR;0;1;1;1
2019-04-25 01:48:25;SUR;0;1;1;1
2019-04-25 02:30:00;SUR;0;4;4;1
2019-04-25 03:00:00;SUR;0;1;1;1
2019-04-25 03:30:00;SUR;0;8;8;1
2019-04-25 04:00:00;SUR;0;11;11;1
2019-04-25 04:30:00;SUR;0;14;14;1
2019-04-25 05:00:00;SUR;0;23;23;1
2019-04-25 05:30:00;SUR;0;38;38;1
2019-04-25 06:00:00;SUR;0;23;23;1
2019-04-25 06:30:00;SUR;0;20;20;1
2019-04-25 07:00:00;SUR;0;42;42;1
2019-04-25 07:30:00;SUR;0;27;27;1
2019-04-25 08:00:00;SUR;0;28;28;1
2019-04-25 08:30:00;SUR;0;43;43;1
2019-04-25 09:00:00;SUR;0;29;29;1
2019-04-25 09:30:00;SUR;0;26;26;1
2019-04-25 10:00:00;SUR;0;30;30;1
2019-04-25 10:30:00;SUR;0;27;27;1
2019-04-25 11:00:00;SUR;0;32;32;1
2019-04-25 11:30:00;SUR;0;28;28;1
2019-04-25 12:00:00;SUR;0;28;28;1
2019-04-25 12:30:00;SUR;0;21;21;1
2019-04-25 13:00:00;SUR;0;35;35;1
2019-04-25 13:30:00;SUR;0;37;37;1
2019-04-25 14:00:00;SUR;0;43;43;1
2019-04-25 14:30:00;SUR;0;37;37;1
2019-04-25 15:00:00;SUR;0;24;24;1
2019-04-25 15:30:00;SUR;0;20;20;1
2019-04-25 16:00:00;SUR;0;23;23;1
2019-04-25 16:30:00;SUR;0;25;25;1
2019-04-25 17:00:00;SUR;0;24;24;1
2019-04-25 17:30:00;SUR;0;28;28;1
2019-04-25 18:00:00;SUR;0;39;39;1
2019-04-25 18:30:00;SUR;0;32;32;1
2019-04-25 19:00:00;SUR;0;34;34;1
2019-04-25 19:30:00;SUR;0;33;33;1
2019-04-25 20:00:00;SUR;0;31;31;1
2019-04-25 20:30:00;SUR;0;27;27;1
2019-04-25 21:00:00;SUR;0;24;24;1
2019-04-25 21:30:00;SUR;0;15;15;1
2019-04-25 22:00:00;NORTE;12;0;12;1
2019-04-25 22:30:00;NORTE;8;0;8;1
2019-04-25 23:00:00;CONFLICTIVA;7;1;8;2
2019-04-25 23:30:00;NORTE;1;0;1;1
2019-04-26 00:00:00;NORTE;2;0;2;1
2019-04-26 01:00:00;NORTE;2;0;2;1
2019-04-26 01:30:00;NORTE;1;0;1;1
2019-04-26 02:00:00;NORTE;2;0;2;1
2019-04-26 02:30:00;NORTE;2;0;2;1
2019-04-26 03:00:00;NORTE;3;0;3;1
2019-04-26 03:30:00;NORTE;8;0;8;1
2019-04-26 04:00:00;NORTE;10;0;10;1
2019-04-26 04:30:00;NORTE;13;0;13;1
2019-04-26 05:00:00;NORTE;17;0;17;1
2019-04-26 05:30:00;NORTE;37;0;37;1
2019-04-26 06:00:00;NORTE;20;0;20;1
2019-04-26 06:30:00;NORTE;26;0;26;1
2019-04-26 07:00:00;NORTE;36;0;36;1
2019-04-26 07:30:00;NORTE;34;1;35;1
2019-04-26 08:00:00;NORTE;34;0;34;1
2019-04-26 08:30:00;NORTE;40;0;40;1
2019-04-26 09:00:00;NORTE;24;0;24;1
2019-04-26 09:30:00;NORTE;33;0;33;1
2019-04-26 10:00:00;NORTE;38;0;38;1
2019-04-26 10:30:00;NORTE;30;0;30;1
2019-04-26 11:00:00;NORTE;29;0;29;1
2019-04-26 11:30:00;NORTE;30;1;31;1
2019-04-26 12:00:00;NORTE;27;0;27;1
2019-04-26 12:30:00;NORTE;27;0;27;1
2019-04-26 13:00:00;NORTE;43;0;43;1
2019-04-26 13:30:00;NORTE;38;0;38;1
2019-04-26 14:00:00;NORTE;39;0;39;1
2019-04-26 14:30:00;NORTE;37;0;37;1
2019-04-26 15:00:00;NORTE;25;0;25;1
2019-04-26 15:30:00;NORTE;29;0;29;1
2019-04-26 16:00:00;NORTE;27;0;27;1
2019-04-26 16:30:00;NORTE;32;0;32;1
2019-04-26 17:00:00;NORTE;29;0;29;1
2019-04-26 17:30:00;NORTE;31;0;31;1
2019-04-26 18:00:00;NORTE;38;0;38;1
2019-04-26 18:30:00;NORTE;37;0;37;1
2019-04-26 19:00:00;NORTE;27;1;28;1
2019-04-26 19:30:00;NORTE;29;0;29;1
2019-04-26 20:00:00;NORTE;32;0;32;1
2019-04-26 20:30:00;NORTE;27;0;27;1
2019-04-26 21:00:00;NORTE;23;0;23;1
2019-04-26 21:30:00;NORTE;15;0;15;1
2019-04-26 22:00:00;NORTE;15;0;15;1
2019-04-26 22:30:00;NORTE;2;0;2;1
2019-04-26 23:00:00;NORTE;2;0;2;1
2019-04-26 23:30:00;NORTE;1;0;1;1
2019-04-27 00:00:00;NORTE;2;0;2;1
2019-04-27 01:00:00;NORTE;1;0;1;1
2019-04-27 01:30:00;NORTE;2;0;2;1
2019-04-27 02:00:00;NORTE;2;0;2;1
2019-04-27 02:30:00;NORTE;3;0;3;1
2019-04-27 03:00:00;NORTE;2;0;2;1
2019-04-27 03:30:00;NORTE;3;0;3;1
2019-04-27 04:00:00;NORTE;13;0;13;1
2019-04-27 04:30:00;NORTE;18;0;18;1
2019-04-27 05:00:00;NORTE;19;0;19;1
2019-04-27 05:30:00;NORTE;31;0;31;1
2019-04-27 06:00:00;NORTE;16;0;16;1
2019-04-27 06:30:00;NORTE;27;0;27;1
2019-04-27 07:00:00;NORTE;39;0;39;1
2019-04-27 07:30:00;NORTE;31;0;31;1
2019-04-27 08:00:00;NORTE;35;0;35;1
2019-04-27 08:30:00;NORTE;32;0;32;1
2019-04-27 09:00:00;NORTE;25;0;25;1
2019-04-27 09:30:00;NORTE;34;0;34;1
2019-04-27 10:00:00;NORTE;35;0;35;1
2019-04-27 10:30:00;NORTE;23;0;23;1
2019-04-27 11:00:00;NORTE;32;0;32;1
2019-04-27 11:30:00;NORTE;27;0;27;1
2019-04-27 12:00:00;NORTE;30;0;30;1
2019-04-27 12:30:00;NORTE;31;0;31;1
2019-04-27 13:00:00;NORTE;30;0;30;1
2019-04-27 13:30:00;NORTE;33;0;33;1
2019-04-27 14:00:00;NORTE;37;0;37;1
2019-04-27 14:30:00;NORTE;26;0;26;1
2019-04-27 15:00:00;NORTE;23;0;23;1
2019-04-27 15:30:00;NORTE;22;0;22;1
2019-04-27 16:00:00;NORTE;19;0;19;1
2019-04-27 16:30:00;NORTE;29;0;29;1
2019-04-27 17:00:00;NORTE;18;0;18;1
2019-04-27 17:30:00;NORTE;19;0;19;1
2019-04-27 18:00:00;NORTE;37;0;37;1
2019-04-27 18:30:00;NORTE;23;0;23;1
2019-04-27 19:00:00;NORTE;24;0;24;1
2019-04-27 19:30:00;NORTE;25;0;25;1
2019-04-27 20:00:00;NORTE;21;0;21;1
2019-04-27 20:30:00;NORTE;18;0;18;1
2019-04-27 21:00:00;NORTE;10;0;10;1
2019-04-27 21:30:00;NORTE;14;0;14;1
2019-04-27 22:00:00;NORTE;16;0;16;1
2019-04-27 22:30:00;NORTE;4;0;4;1
2019-04-27 23:00:00;NORTE;2;0;2;1
2019-04-28 00:00:00;NORTE;1;0;1;1
2019-04-28 00:30:00;NORTE;1;0;1;1
2019-04-28 01:00:00;NORTE;3;0;3;1
2019-04-28 01:30:00;NORTE;1;0;1;1
2019-04-28 02:00:00;NORTE;1;0;1;1
2019-04-28 02:30:00;NORTE;1;0;1;1
2019-04-28 03:00:00;NORTE;4;0;4;1
2019-04-28 03:30:00;NORTE;5;0;5;1
2019-04-28 04:00:00;NORTE;12;0;12;1
2019-04-28 04:30:00;NORTE;8;0;8;1
2019-04-28 05:00:00;NORTE;13;0;13;1
2019-04-28 05:30:00;NORTE;32;0;32;1
2019-04-28 06:00:00;NORTE;24;0;24;1
2019-04-28 06:30:00;NORTE;28;0;28;1
2019-04-28 07:00:00;NORTE;29;0;29;1
2019-04-28 07:30:00;NORTE;34;0;34;1
2019-04-28 08:00:00;NORTE;33;0;33;1
2019-04-28 08:30:00;NORTE;37;0;37;1
2019-04-28 09:00:00;NORTE;22;0;22;1
2019-04-28 09:30:00;NORTE;32;0;32;1
2019-04-28 10:00:00;NORTE;35;0;35;1
2019-04-28 10:30:00;NORTE;38;0;38;1
2019-04-28 11:00:00;NORTE;28;0;28;1
2019-04-28 11:30:00;NORTE;27;0;27;1
2019-04-28 12:00:00;NORTE;28;0;28;1
2019-04-28 12:30:00;NORTE;29;0;29;1
2019-04-28 13:00:00;NORTE;35;0;35;1
2019-04-28 13:30:00;NORTE;28;0;28;1
2019-04-28 14:00:00;NORTE;48;0;48;1
2019-04-28 14:30:00;NORTE;31;0;31;1
2019-04-28 15:00:00;NORTE;29;0;29;1
2019-04-28 15:30:00;NORTE;25;0;25;1
2019-04-28 16:00:00;NORTE;20;0;20;1
2019-04-28 16:30:00;NORTE;32;0;32;1
2019-04-28 17:00:00;NORTE;26;0;26;1
2019-04-28 17:30:00;NORTE;26;0;26;1
2019-04-28 18:00:00;NORTE;41;0;41;1
2019-04-28 18:30:00;NORTE;38;0;38;1
2019-04-28 19:00:00;NORTE;27;0;27;1
2019-04-28 19:30:00;NORTE;34;0;34;1
2019-04-28 20:00:00;NORTE;32;0;32;1
2019-04-28 20:30:00;NORTE;28;0;28;1
2019-04-28 21:00:00;NORTE;14;0;14;1
2019-04-28 21:30:00;NORTE;15;0;15;1
2019-04-28 22:00:00;NORTE;11;0;11;1
2019-04-28 22:30:00;NORTE;7;0;7;1
2019-04-28 23:00:00;NORTE;4;0;4;1
2019-04-28 23:30:00;NORTE;1;0;1;1
2019-04-29 00:00:00;NORTE;2;0;2;1
2019-04-29 00:30:00;NORTE;2;0;2;1
2019-04-29 01:00:00;NORTE;1;0;1;1
2019-04-29 01:30:00;NORTE;1;0;1;1
2019-04-29 02:00:00;NORTE;6;0;6;1
2019-04-29 02:30:00;NORTE;1;0;1;1
2019-04-29 03:00:00;NORTE;2;0;2;1
2019-04-29 03:30:00;NORTE;4;0;4;1
2019-04-29 04:00:00;NORTE;12;0;12;1
2019-04-29 04:30:00;NORTE;10;0;10;1
2019-04-29 05:00:00;NORTE;24;0;24;1
2019-04-29 05:30:00;NORTE;40;0;40;1
2019-04-29 06:00:00;NORTE;23;0;23;1
2019-04-29 06:30:00;NORTE;24;0;24;1
2019-04-29 07:00:00;NORTE;36;0;36;1
2019-04-29 07:30:00;NORTE;30;0;30;1
2019-04-29 08:00:00;NORTE;39;0;39;1
2019-04-29 08:30:00;NORTE;35;0;35;1
2019-04-29 09:00:00;NORTE;28;0;28;1
2019-04-29 09:30:00;NORTE;33;0;33;1
2019-04-29 10:00:00;NORTE;35;0;35;1
2019-04-29 10:30:00;NORTE;33;0;33;1
2019-04-29 11:00:00;NORTE;30;0;30;1
2019-04-29 11:30:00;NORTE;29;0;29;1
2019-04-29 12:00:00;NORTE;21;0;21;1
2019-04-29 12:30:00;NORTE;35;0;35;1
2019-04-29 13:00:00;NORTE;39;0;39;1
2019-04-29 13:30:00;NORTE;30;0;30;1
2019-04-29 14:00:00;NORTE;44;0;44;1
2019-04-29 14:30:00;NORTE;24;0;24;1
2019-04-29 15:00:00;NORTE;28;0;28;1
2019-04-29 15:30:00;NORTE;26;0;26;1
